Ano,Enunciado_Alternativas,Area_de_Conhecimento
2023,"Analisando as vendas de uma empresa, o gerente concluiu que o montante diário arrecadado, em milhar de real, poderia ser calculado pela expressão V de x é igual a, abre parêntese, x ao quadrado sobre 4, fecha parêntese, menos 10 vezes x mais 105, em que os valores de x representam os dias do mês, variando de 1 a 30. Um dos fatores para avaliar o desempenho mensal da empresa é verificar qual é o menor montante diário V índice 0 arrecadado ao longo do mês e classificar o desempenho conforme as categorias apresentadas a seguir, em que as quantidades estão expressas em milhar de real.  Ótimo: V índice 0 maior ou igual a 24 Bom: 20 menor ou igual a V índice 0 menor que 24 Normal: 10 menor ou igual a V índice 0 menor que 20 Ruim: 4 menor ou igual a V índice 0 menor que 10 Péssimo: V índice 0 menor que 4  No caso analisado, qual seria a classificação do desempenho da empresa? a. Ótimo. b. Bom. c. Normal. d. Ruim. e. Péssimo.",Matemática
2023,"Um professor, para promover a aprendizagem dos estudantes em estatística, propôs uma atividade. O objetivo era verificar o percentual de estudantes com massa corporal abaixo da média e altura acima da média de um grupo de estudantes. Para isso, usando uma balança e uma fita métrica, avaliou uma amostra de dez estudantes, anotando as medidas observadas. O gráfico apresenta a massa corporal, em quilograma, e a altura, em metro, obtidas na atividade.  Descrição do gráfico: Gráfico de pontos com o eixo horizontal indicando a massa corporal, em quilograma; e o eixo vertical, a altura, em metro. Os pontos do gráfico têm as seguintes coordenadas: Ponto 1: (50; 1,6) Ponto 2: (58; 1,65) Ponto 3: (60; 1,65) Ponto 4: (63; 1,68) Ponto 5: (70; 1,7) Ponto 6: (85; 1,5) Ponto 7: (85; 1,65) Ponto 8: (90; 1,63) Ponto 9: (108; 1,75) Ponto 10: (120; 1,7) (Fim da descrição)  Após a coleta dos dados, os estudantes calcularam a média dos valores obtidos, referentes à massa corporal e à altura, obtendo, respectivamente, 80 quilogramas e 1,65 metro.  Qual é o percentual de estudantes dessa amostra com massa corporal abaixo da média e altura acima da média? a. 10 b. 20 c. 30 d. 50 e. 70",Matemática
2023,"Um pescador tem um custo fixo diário de 900 reais com combustível, iscas, manutenção de seu barco e outras pequenas despesas. Ele vende cada quilograma de peixe por 5 reais. Sua meta é obter um lucro mínimo de 800 reais por dia. Sozinho, ele consegue, ao final de um dia de trabalho, pescar 180 quilogramas de peixe, o que é suficiente apenas para cobrir o custo fixo diário. Portanto, precisa contratar ajudantes, pagando para cada um 250 reais por dia de trabalho. Além desse valor, 4 por cento da receita obtida pela venda de peixe é repartida igualmente entre os ajudantes. Considerando o tamanho de seu barco, ele pode contratar até 5 ajudantes. Ele sabe que com um ajudante a pesca diária é de 300 quilogramas e que, a partir do segundo ajudante contratado, aumenta-se em 100 quilogramas a quantidade de peixe pescada por ajudante em um dia de trabalho.  A quantidade mínima de ajudantes que esse pescador precisa contratar para conseguir o lucro diário pretendido é a. 1. b. 2. c. 3. d. 4. e. 5.",Matemática
2023,"Um agricultor é informado sobre um método de proteção para sua lavoura que consiste em inserir larvas específicas, de rápida reprodução. A reprodução dessas larvas faz com que sua população multiplique-se por 10 a cada 3 dias e, para evitar eventuais desequilíbrios, é possível cessar essa reprodução aplicando-se um produto X. O agricultor decide iniciar esse método com 100 larvas e dispõe de 5 litros do produto X, cuja aplicação recomendada é de exatamente 1 litro para cada população de 200.000 larvas. A quantidade total do produto X de que ele dispõe deverá ser aplicada de uma única vez.  Quantos dias após iniciado esse método o agricultor deverá aplicar o produto X? a. 2 b. 4 c. 6 d. 12 e. 18",Matemática
2023,"Ao realizar o cadastro em um aplicativo de investimentos, foi solicitado ao usuário que criasse uma senha, sendo permitido o uso somente dos seguintes caracteres:  algarismos de 0 a 9; 26 letras minúsculas do alfabeto; 26 letras maiúsculas do alfabeto; 6 caracteres especiais: exclamação, arroba, hashtag, cifrão, asterisco, e comercial.  Três tipos de estruturas para senha foram apresentadas ao usuário:  tipo 1: formada por quaisquer quatro caracteres distintos, escolhidos dentre os permitidos; tipo 2: formada por cinco caracteres distintos, iniciando por três letras, seguidas por um algarismo e, ao final, um caractere especial; tipo 3: formada por seis caracteres distintos, iniciando por duas letras, seguidas por dois algarismos e, ao final, dois caracteres especiais.  Considere p índice 1, p índice 2 e p índice 3 as probabilidades de se descobrirem ao acaso, na primeira tentativa, as senhas dos tipos 1, 2 e 3, respectivamente.  Nessas condições, o tipo de senha que apresenta a menor probabilidade de ser descoberta ao acaso, na primeira tentativa, é o a. tipo 1, pois p índice 1 menor que p índice 2 menor que p índice 3. b. tipo 1, pois tem menor quantidade de caracteres. c. tipo 2, pois tem maior quantidade de letras. d. tipo 3, pois p índice 3 menor que p índice 2 menor que p índice 1. e. tipo 3, pois tem maior quantidade de caracteres.",Matemática
2023,"Em primeiro de junho, um canil que cria 98 cães tem, em estoque, a quantidade exata de ração para fornecer, diariamente, 1000 gramas para cada animal durante 30 dias. No início do décimo primeiro dia o canil recebeu dois novos cães. Com isso, a quantidade de ração diária por animal teve que ser recalculada para que o restante de ração em estoque fosse suficiente para alimentar a todos até o fim do mês, garantindo, para cada cão, uma mesma porção diária da ração.  Qual a quantidade de ração, em grama, que deverá ser dada diariamente para cada cão, do dia 11 de junho até o final desse mês? a. 306 b. 500 c. 510 d. 653 e. 980",Matemática
2023,"A figura ilustra uma roda-gigante no exato instante em que a cadeira onde se encontra a pessoa P está no ponto mais alto dessa roda-gigante.  Descrição da figura: A figura representa uma roda-gigante, cujos suportes estão apoiados ao solo, no instante em que a cadeira onde se encontra uma pessoa P está no ponto mais alto dessa roda. Uma seta indica que a roda-gigante gira no sentido horário. (Fim da descrição)  Com o passar do tempo, à medida que a roda-gigante gira, com velocidade constante e no sentido horário, a altura da cadeira onde se encontra a pessoa P, em relação ao solo, vai se alterando.  O gráfico que melhor representa a variação dessa altura, em função do tempo, contado a partir do instante em que a cadeira da pessoa P se encontra na posição mais alta da roda-gigante, é  Descrição das alternativas: Em cada alternativa há a representação de um gráfico cartesiano, em que o eixo horizontal representa o tempo; e o eixo vertical representa a altura da cadeira onde está a pessoa P em relação ao solo. Todos os gráficos são curvas contínuas que oscilam de um valor máximo a um valor mínimo, sendo o valor mínimo positivo, e iniciam no ponto de abscissa 0 e ordenada igual ao valor máximo.  a. O gráfico é representado por uma cossenoide. b. O gráfico é representado por uma linha poligonal formada por 4 segmentos de reta de mesmo comprimento, decrescentes e crescentes alternadamente. c. O gráfico é representado por uma linha poligonal formada por 7 segmentos de reta, 4 deles decrescentes e crescentes alternadamente e de mesmo comprimento, interligados por 3 segmentos de reta horizontais de mesmo comprimento. d. O gráfico é representado por 3 arcos de parábolas com concavidade para baixo, formando uma única curva contínua. e. O gráfico é representado por 2 arcos de parábolas com concavidade para cima, formando uma única curva contínua. (Fim da descrição)",Matemática
2023,"No alojamento de uma universidade, há alguns quartos com o padrão superior ao dos demais. Um desses quartos ficou disponível, e muitos estudantes se candidataram para morar no local. Para escolher quem ficará com o quarto, um sorteio será realizado. Para esse sorteio, cartões individuais com os nomes de todos os estudantes inscritos serão depositados em uma urna, sendo que, para cada estudante de primeiro ano, será depositado um único cartão com seu nome; para cada estudante de segundo ano, dois cartões com seu nome; e, para cada estudante de terceiro ano, três cartões com seu nome. Foram inscritos 200 estudantes de primeiro ano, 150 de segundo ano e 100 de terceiro ano. Todos os cartões têm a mesma probabilidade de serem sorteados.  Qual a probabilidade de o vencedor do sorteio ser um estudante de terceiro ano? a. Um meio. b. Um terço. c. Um oitavo. d. Dois nonos. e. Três oitavos.",Matemática
2023,"A água utilizada pelos 75 moradores de um vilarejo provém de um reservatório de formato cilíndrico circular reto cujo raio da base mede 5 metros, sempre abastecido no primeiro dia de cada mês por caminhões-pipa. Cada morador desse vilarejo consome, em média, 200 litros de água por dia. No mês de junho de um determinado ano, o vilarejo festejou o dia do seu padroeiro e houve um gasto extra de água nos primeiros 20 dias. Passado esse período, as pessoas verificaram a quantidade de água presente no reservatório e constataram que o nível da coluna de água estava em 1,5 metro. Decidiram, então, fazer um racionamento de água durante os 10 dias seguintes. Considere 3 como aproximação para pi.  Qual é a quantidade mínima de água, em litro, que cada morador, em média, deverá economizar por dia, de modo que o reservatório não fique sem água nos próximos 10 dias? a. 50 b. 60 c. 80 d. 140 e. 150",Matemática
2023,"Em janeiro do ano passado, a direção de uma fábrica abriu uma creche para os filhos de seus funcionários, com 10 salas, cada uma com capacidade para atender 10 crianças a cada ano. As vagas são sorteadas entre os filhos dos funcionários inscritos, enquanto os não contemplados pelo sorteio formam uma lista de espera. No ano passado, a lista de espera teve 400 nomes e, neste ano, esse número cresceu 10 por cento. A direção da fábrica realizou uma pesquisa e constatou que a lista de espera para o próximo ano terá a mesma quantidade de nomes da lista de espera deste ano. Decidiu, então, construir, ao longo desse ano, novas salas para a creche, também com capacidade de atendimento para 10 crianças cada, de modo que o número de nomes na lista de espera no próximo ano seja 25 por cento menor que o deste ano.  O número mínimo de salas que deverão ser construídas é a. 10. b. 11. c. 13. d. 30. e. 33.",Matemática
2023,"A foto mostra a construção de uma cisterna destinada ao armazenamento de água. Uma cisterna como essa, na forma de cilindro circular reto com 3 metros quadrados de área da base, foi abastecida por um curso-d'água com vazão constante. O seu proprietário registrou a altura do nível da água no interior da cisterna durante o abastecimento em diferentes momentos de um mesmo dia, conforme o quadro.  Descrição do quadro: Quadro que fornece o nível da água, em metro, em quatro horários. 6 horas: 0,5 metro 8 horas: 1,1 metro 12 horas: 2,3 metros 15 horas: 3,2 metros (Fim da descrição)  Descrição da foto: Foto em preto e branco de pessoas construindo uma cisterna em frente a uma casa. (Fim da descrição)  Qual foi a vazão, em metro cúbico por hora, do curso-d'água que abasteceu a cisterna? a. 0,3 b. 0,5 c. 0,9 d. 1,8 e. 2,7",Matemática
2023,"Num certo momento de um jogo digital, a tela apresenta a imagem representada na figura. O ponto Q índice 1 representa a posição de um jogador que está com a bola, os pontos Q índice 2, Q índice 3, Q índice 4, Q índice 5 e Q índice 6 também indicam posições de jogadores da mesma equipe, e os pontos A e B indicam os dois pés da trave mais próxima deles. No momento da partida retratado, o jogador Q índice 1 tem a posse da bola, que será passada para um dos outros jogadores das posições Q índice n, tal que n pertence ao conjunto formado pelos elementos 2, 3, 4, 5, 6, cujo ângulo A, Q índice n, B tenha a mesma medida do ângulo alfa que é igual a ângulo A, Q índice 1, B.  Descrição da figura: A figura apresenta um campo de futebol, no qual os pontos A e B marcam as extremidades de uma das traves; o ponto Q índice 1 é vértice do triângulo A, Q índice 1, B, e o ângulo A, Q índice 1, B mede alfa graus. A figura apresenta, também, cinco circunferências: circunferência 1 passa pelos pontos A, Q índice 4 e B; circunferência 2 passa pelos pontos A, Q índice 2 e B; circunferência 3 passa pelos pontos A, Q índice 3, Q índice 1 e B; circunferência 4 passa pelos pontos A, Q índice 5 e B; circunferência 5 passa pelos pontos A, Q índice 6 e B. O raio da circunferência 1 é menor que o raio da circunferência 2, que é menor que o raio da circunferência 3, que é menor que o raio da circunferência 4, que é menor que o raio da circunferência 5. (Fim da descrição)  Qual é o jogador que receberá a bola? a. Q índice 2 b. Q índice 3 c. Q índice 4 d. Q índice 5 e. Q índice 6",Matemática
